date_prediction,y_true,y_pred,signal_filtered,signal_executed,trade_return,cumulative_return
2025-02-27,0,1,1,1,0.0,0.9605091065372073
2025-02-28,0,1,1,1,0.0,0.9605091065372073
2025-03-03,0,2,2,2,-0.01900948955307775,0.9422503187108522
2025-03-04,1,2,1,1,0.0,0.9422503187108522
2025-03-05,0,2,2,1,0.0,0.9422503187108522
2025-03-06,0,2,2,2,-0.029005770607400696,0.914919622111575
2025-03-07,0,2,2,1,0.0,0.914919622111575
2025-03-10,0,1,1,1,0.0,0.914919622111575
2025-03-11,2,2,2,2,0.012000947457056632,0.9258995244239661
2025-03-12,2,2,2,1,0.0,0.9258995244239661
2025-03-13,2,2,2,1,0.0,0.9258995244239661
2025-03-14,1,2,2,2,0.006446264374857828,0.931868117542958
2025-03-17,1,2,2,1,0.0,0.931868117542958
2025-03-18,2,1,1,1,0.0,0.931868117542958
2025-03-19,2,0,0,0,-0.016259924078081776,0.9167160127009245
2025-03-20,2,0,0,1,0.0,0.9167160127009245
2025-03-21,1,0,0,1,0.0,0.9167160127009245
2025-03-24,0,0,0,0,0.012875399498966432,0.9285190975915484
2025-03-25,0,0,0,1,0.0,0.9285190975915484
2025-03-26,0,0,0,1,0.0,0.9285190975915484
2025-03-27,0,0,0,0,0.01058088067486691,0.9383436473674996
2025-03-28,2,1,1,1,0.0,0.9383436473674996
2025-03-31,0,1,1,1,0.0,0.9383436473674996
2025-04-01,0,1,1,1,0.0,0.9383436473674996
2025-04-02,0,1,1,1,0.0,0.9383436473674996
2025-04-03,0,1,1,1,0.0,0.9383436473674996
2025-04-04,2,2,2,2,-0.017995391713938293,0.9214577858708359
2025-04-07,2,2,2,1,0.0,0.9214577858708359
2025-04-08,2,2,1,1,0.0,0.9214577858708359
